country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Pusa, Delhi - DPCC","30-11-2025 23:00:00",28.639652,77.146275,PM2.5,183,361,319
India,Delhi,Delhi,"Pusa, Delhi - IMD","30-11-2025 23:00:00",28.636110,77.173332,NO2,11,123,64
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","30-11-2025 23:00:00",28.563262,77.186937,PM2.5,163,452,331
India,Delhi,Delhi,"Rohini, Delhi - DPCC","30-11-2025 23:00:00",28.732528,77.119920,SO2,13,31,21
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","30-11-2025 23:00:00",14.675886,77.593027,OZONE,22,45,29
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","30-11-2025 23:00:00",13.204880,79.097889,PM10,27,85,45
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","30-11-2025 23:00:00",13.204880,79.097889,NH3,5,5,5
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","30-11-2025 23:00:00",13.204880,79.097889,SO2,7,29,15
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","30-11-2025 23:00:00",13.204880,79.097889,CO,14,38,30
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","30-11-2025 23:00:00",27.103358,93.679645,CO,7,56,39
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","30-11-2025 23:00:00",26.071318,91.87488,PM2.5,80,130,98
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","30-11-2025 23:00:00",26.071318,91.87488,NO2,6,8,7
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","30-11-2025 23:00:00",26.071318,91.87488,NH3,4,4,4
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","30-11-2025 23:00:00",26.071318,91.87488,CO,22,60,52
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","30-11-2025 23:00:00",26.071318,91.87488,OZONE,16,23,19
India,Assam,Guwahati,"IITG, Guwahati - PCBA","30-11-2025 23:00:00",26.2028636,91.70046436,PM10,71,159,118
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","30-11-2025 23:00:00",26.349082,92.68449,NO2,NA,NA,NA
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","30-11-2025 23:00:00",26.446912,91.439057,PM2.5,22,383,147
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","30-11-2025 23:00:00",26.446912,91.439057,NO2,14,15,14
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","30-11-2025 23:00:00",17.72,83.3,NO2,15,38,25
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","30-11-2025 23:00:00",17.72,83.3,NH3,3,3,3
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","30-11-2025 23:00:00",17.72,83.3,SO2,6,18,11
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","30-11-2025 23:00:00",26.987634,94.636574,PM2.5,NA,NA,NA
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","30-11-2025 23:00:00",26.987634,94.636574,NO2,NA,NA,NA
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","30-11-2025 23:00:00",26.987634,94.636574,NH3,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","30-11-2025 23:00:00",16.554731,80.649110,NO2,7,8,8
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","30-11-2025 23:00:00",16.536107,80.594233,SO2,23,23,23
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","30-11-2025 23:00:00",13.67,79.35,PM10,9,21,16
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","30-11-2025 23:00:00",26.181742,91.78063,PM10,NA,NA,NA
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","30-11-2025 23:00:00",25.204762,85.514960,SO2,10,10,10
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","30-11-2025 23:00:00",25.204762,85.514960,CO,30,90,60
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","30-11-2025 23:00:00",25.567520,83.966379,PM10,67,123,101
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","30-11-2025 23:00:00",25.567520,83.966379,NO2,9,10,10
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","30-11-2025 23:00:00",25.567520,83.966379,OZONE,2,115,57
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","30-11-2025 23:00:00",24.792403,84.992416,PM10,93,261,160
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","30-11-2025 23:00:00",25.5626095,84.663264,NH3,1,1,1
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","30-11-2025 23:00:00",25.42742023,86.13886079,PM2.5,54,79,67
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","30-11-2025 23:00:00",25.251013,86.989001,NO2,6,11,8
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","30-11-2025 23:00:00",27.308328,84.531742,PM10,40,185,116
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","30-11-2025 23:00:00",26.11442,85.39813,NO2,24,79,48
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","30-11-2025 23:00:00",26.11442,85.39813,NH3,6,13,8
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","30-11-2025 23:00:00",25.697189,85.245900,NO2,29,51,36
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","30-11-2025 23:00:00",26.63086,84.90051,NO2,10,16,12
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","30-11-2025 23:00:00",25.265194,87.012947,CO,36,109,89
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","30-11-2025 23:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Patna,"Samanpura, Patna - BSPCB","30-11-2025 23:00:00",25.596727,85.085624,NH3,5,5,5
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","30-11-2025 23:00:00",25.366336,87.117468,PM10,38,107,70
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","30-11-2025 23:00:00",25.03280,85.41948,SO2,19,23,21
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","30-11-2025 23:00:00",25.03280,85.41948,CO,82,96,91
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","30-11-2025 23:00:00",25.03280,85.41948,OZONE,30,34,32
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","30-11-2025 23:00:00",25.610369,85.132568,PM2.5,41,183,106
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","30-11-2025 23:00:00",25.610369,85.132568,NO2,1,22,13
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","30-11-2025 23:00:00",25.599486,85.113666,NO2,1,101,40
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","30-11-2025 23:00:00",25.599486,85.113666,CO,36,111,79
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","30-11-2025 23:00:00",25.859655,85.77944,PM2.5,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","30-11-2025 23:00:00",25.859655,85.77944,CO,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","30-11-2025 23:00:00",25.859655,85.77944,OZONE,NA,NA,NA
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","30-11-2025 23:00:00",26.1403345,85.3650192,NO2,NA,NA,NA
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","30-11-2025 23:00:00",26.1209,85.3647,SO2,4,4,4
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","30-11-2025 23:00:00",25.586562,85.043586,PM2.5,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","30-11-2025 23:00:00",30.735567,76.775714,PM2.5,NA,NA,NA
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","30-11-2025 23:00:00",25.586562,85.043586,NH3,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","30-11-2025 23:00:00",24.952822,84.002396,OZONE,9,17,17
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","30-11-2025 23:00:00",22.126650,83.483212,CO,16,34,22
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","30-11-2025 23:00:00",22.1910172,83.5197009,CO,24,47,34
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","30-11-2025 23:00:00",22.1910172,83.5197009,OZONE,1,128,50
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","30-11-2025 23:00:00",21.258815,81.578979,NO2,65,78,70
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","30-11-2025 23:00:00",21.237755,81.705301,PM2.5,48,82,66
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","30-11-2025 23:00:00",21.237755,81.705301,PM10,58,109,87
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","30-11-2025 23:00:00",21.237755,81.705301,CO,25,46,29
